ruler,state,district,block,block_key,scenario,period,composite,weight_coverage,composite_gated,clamped_metric_count,composite_baseline_referenced,coverage_baseline_referenced,composite_absolute_threshold,coverage_absolute_threshold,score__tas_annual_mean,score__tasmax_summer_mean,score__tas_summer_mean,score__txx_annual_max,score__tn90p_warm_nights_pct,score__hwa_heatwave_amplitude,score__txge30_hot_days,score__txge35_extreme_heat_days,score__tasmin_tropical_nights_gt25,score__hwfi_tmean_90p,score__hwfi_events_tmean_90p,score__wsdi_warm_spell_days,score__tnx_annual_max,score__tx90p_hot_days_pct
cdf,Telangana,Adilabad,Jainath,telangana|adilabad|jainath,historical,1990-2010,48.90610008028297,1.0,48.90610008028297,0,12.307950580469118,1.0,70.09450242228044,1.0000000000000004,70.34477045968465,87.93963622670023,89.08909088523998,72.8755847035416,9.70784390038901,69.95443057089498,71.55487366630447,59.17202030677791,35.55904423475194,12.575021050226223,13.901396284969858,13.901402468365813,73.7008181391593,11.871551346632467
cdf,Telangana,Adilabad,Mavala,telangana|adilabad|mavala,historical,1990-2010,45.735961366831475,1.0,45.735961366831475,0,11.898086848018718,1.0,65.32630977245992,1.0000000000000004,64.82332738529577,85.00930467186254,86.2148961290984,67.72442402589668,8.648091672602673,64.7784715557981,62.484636726958016,55.45120152449094,32.944071152175745,12.392270451911246,13.816126666769463,13.917105190696592,68.0438857713692,11.227811124137222
cdf,Telangana,Adilabad,Narnoor,telangana|adilabad|narnoor,historical,1990-2010,39.689464102497425,1.0,39.689464102497425,0,11.259475940502794,1.0,56.14893093312588,1.0000000000000004,53.08795130443826,78.45690465171585,79.21372040372961,60.04425156996365,7.923599098383533,55.63256434863033,39.43954761849432,48.99622808136495,28.887877442142294,11.153208444926982,13.582502937687158,13.844630203320216,60.736594464568086,10.350313291024838
cdf,Telangana,Adilabad,Neradigonda,telangana|adilabad|neradigonda,historical,1990-2010,41.90510047911693,1.0,41.90510047911693,0,12.56495330460045,1.0,58.891501474889616,1.0000000000000004,58.143979810114786,80.2902326947743,82.1103499935019,59.14438883919333,12.33935770845712,58.848896170812985,53.26237227482442,51.74653422426772,29.266004319782102,11.677452730364417,13.701490274148856,13.84778344883731,57.158184431678116,11.283951710816336
cdf,Telangana,Adilabad,Sirikonda,telangana|adilabad|sirikonda,historical,1990-2010,45.305758551415806,1.0,45.305758551415806,0,11.593747734124113,1.0,64.82323849826888,1.0000000000000004,65.44536646900792,84.03640048526213,86.07770237787776,65.4523088646451,8.767243159291223,64.10971439636151,64.19133942592597,55.26714148776409,32.85423248578781,10.445730758333935,13.863238810087012,13.809018952069486,65.99605392567054,11.64994887202554
cdf,Telangana,Adilabad,Talamadugu,telangana|adilabad|talamadugu,historical,1990-2010,42.71751410042444,1.0,42.71751410042444,0,11.887840459220255,1.0,60.566272524279476,1.0000000000000004,58.69149434934616,81.7300879528552,83.13159522533485,62.802675680370655,7.905362335707623,62.0746635226434,52.35796687359952,52.67379815229367,29.807771186080004,12.596393328162877,14.294922822279311,14.187628527886204,60.89020123737804,11.061060408943202
cdf,Telangana,Adilabad,Tamsi,telangana|adilabad|tamsi,historical,1990-2010,43.178178220947935,1.0,43.178178220947935,0,11.890929217214266,1.0,61.29184869679374,1.0000000000000004,59.3137879807384,82.06488193072633,83.57750784623745,63.42716737870772,7.933764493505557,63.51680363560224,53.783320259985395,52.948219278380584,30.16369144009295,12.589749889267917,14.286164703086177,14.17439113124504,61.74119011549193,11.073110030153115
cdf,Telangana,Adilabad,Utnoor,telangana|adilabad|utnoor,historical,1990-2010,40.75749764276128,1.0,40.75749764276128,0,11.25047999776372,1.0,57.84050785828617,1.0000000000000004,55.932962400824195,79.36981699721022,80.92483839705186,60.04323614108674,7.838893632292196,57.20633579952275,45.79552679269094,50.701298209628,29.54574683052345,10.996783845317026,13.535470839090472,13.833438963561731,60.65267010002818,10.646797463815048
cdf,Telangana,Bhadradri Kothagudem,Allapalli,telangana|bhadradri kothagudem|allapalli,historical,1990-2010,36.56517927288776,1.0,36.56517927288776,0,9.224534352037994,1.0,52.39397370074814,1.0000000000000004,65.7321564096028,57.840371767790224,69.14681864019983,45.407776606249165,11.12855844403005,46.44303332214372,55.856631385984244,43.75347767549396,35.6718634094066,9.974908685983621,9.496393504231147,10.698658565961148,54.927918458138606,4.220367351218642
cdf,Telangana,Bhadradri Kothagudem,Annapureddypalli,telangana|bhadradri kothagudem|annapureddypalli,historical,1990-2010,36.36156492693665,1.0,36.36156492693665,0,10.644432527883993,1.0,51.25043105270397,1.0000000000000004,69.42279563255762,48.86073596797779,65.0196514641323,41.94285539425004,12.653162779676272,43.73888335968329,61.43029803555088,40.3864537317664,42.433340438146026,8.491145114316515,10.200830918093445,9.191758850347068,52.22364628813999,12.50769354195835
cdf,Telangana,Bhadradri Kothagudem,Aswapuram,telangana|bhadradri kothagudem|aswapuram,historical,1990-2010,42.36947819025228,1.0,42.36947819025228,0,9.416927348950235,1.0,61.44727078258502,1.0000000000000004,76.55932915096265,62.181804599534665,76.56252747540039,47.63674478422938,10.643577922738071,51.46132303484122,74.6699427625976,49.481391983052795,59.29708717980229,9.084563807295137,10.048471956172211,10.121357952405852,61.12440450936912,6.842604829497079
cdf,Telangana,Bhadradri Kothagudem,Aswaraopeta,telangana|bhadradri kothagudem|aswaraopeta,historical,1990-2010,34.83721243680451,1.0,34.83721243680451,0,9.246421456879514,1.0,49.65293353044529,1.0000000000000004,69.19611247703652,45.93351811777776,62.75663767643381,39.76707148625583,8.510935492015482,40.35260162094251,60.04987571847353,38.43111008038564,46.40070215199662,8.729805631897246,8.177936628146231,9.515297860427836,48.78532093312847,11.680140744841221
cdf,Telangana,Bhadradri Kothagudem,Burgampahad,telangana|bhadradri kothagudem|burgampahad,historical,1990-2010,42.97328197647687,1.0,42.97328197647687,0,8.798341184062876,1.0,62.758774014190216,1.0000000000000004,79.10541625046858,60.004247589992104,76.31249245256426,46.09892059895564,6.405596119508922,53.34736967905098,77.63547379083504,49.44733216797196,68.44722398449403,11.020986614933996,9.225574455228294,9.546081294310168,60.94830405097296,8.060418864716922
cdf,Telangana,Bhadradri Kothagudem,Chandrugonda,telangana|bhadradri kothagudem|chandrugonda,historical,1990-2010,38.07597611135387,1.0,38.07597611135387,0,10.821259943423742,1.0,53.85502231383973,1.0000000000000004,71.90965274241937,51.98326498598572,67.80660140774211,43.35133418628647,12.698402305861611,46.39546691952231,65.58720621131317,42.74089129009037,44.40240181073383,8.143685363564392,10.949846792372487,8.955911925913567,55.00919215093181,13.207791205160996
cdf,Telangana,Bhadradri Kothagudem,Cherla,telangana|bhadradri kothagudem|cherla,historical,1990-2010,43.00372158690654,1.0,43.00372158690654,0,9.492703931734876,1.0,62.404837071479626,1.0000000000000004,76.28257588194043,65.35620427716188,78.54656300838766,49.73763474685368,8.675097513511675,52.523164986415395,75.0558517232662,51.21304185524914,55.36016814140445,8.680787271161215,12.953655009627541,11.423173192521865,63.205547625060255,5.604078974243015
cdf,Telangana,Bhadradri Kothagudem,Chunchupalli,telangana|bhadradri kothagudem|chunchupalli,historical,1990-2010,39.052498316065325,1.0,39.052498316065325,0,10.813842102859509,1.0,55.40119401844761,1.0000000000000004,72.88186290033909,53.95587512826757,69.5288485391203,44.18826905666901,12.516057150882762,47.20410454539817,68.45528752824764,44.31623334086964,46.38235338261386,8.623615948288121,11.084935807826598,9.232366146756268,56.55041535321024,12.426573254738509
